STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,currency,Currency,estruct,Earnings structure,ecase,Earnings case,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2005,,6068.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2006,,6402.95,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2007,,6859.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2008,,7386.88,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2009,,7537.61,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2010,,8079.40,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2011,,8289.45,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2012,,8380.12,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2013,,8455.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2014,,8575.77,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2015,,8638.90,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2016,,8746.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2017,,8787.85,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2018,,9157.12,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2019,,9413.04,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2020,,9790.52,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2021,,10326.27,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SI,Slovenia,2022,,10949.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2000,,2881.53,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2001,,2982.76,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2002,,3139.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2003,,3331.12,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2004,,3684.15,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2005,,3964.84,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2006,,4221.73,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2007,,4492.63,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2008,,4910.51,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2009,,5119.64,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2010,,5273.18,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2011,,5343.81,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2012,,5452.70,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2013,,5551.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2014,,5766.19,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2015,,5884.39,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2016,,6036.88,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2017,,6242.36,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2018,,6581.43,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2019,,6930.13,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2020,,7144.83,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2021,,7642.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,SK,Slovakia,2022,,8172.42,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2000,,4703802625.47,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2001,,3312393746.31,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2002,,3494681503.68,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2003,,3577799420.25,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2004,,3715.95,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2005,,4434.15,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2006,,4098.93,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2007,,3591.00,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2008,,4024.32,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2009,,3906.34,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2010,,4622.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2011,,4311.18,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2012,,4846.16,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2013,,4946.41,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2014,,4781.42,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2015,,5200.25,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2016,,5665.71,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2017,,5073.32,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2018,,4317.84,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2019,,4885.80,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2020,,4544.69,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2021,,4148.38,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,TR,Türkiye,2022,,4223.47,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2000,,21151.31,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2001,,21664.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2002,,22165.97,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2003,,20718.96,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2004,,22052.88,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2005,,22641.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2006,,23505.68,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2007,,24694.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2008,,21650.80,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2009,,19486.00,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2010,,20725.48,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2011,,20613.69,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2012,,22713.43,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2013,,22142.44,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2014,,23514.35,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2015,,26836.19,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2016,,24492.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2017,,23760.19,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2018,,24227.70,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,UK,United Kingdom,2019,,25303.76,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2000,,18596.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2001,,19700.78,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2002,,19261.21,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2003,,16643.45,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2004,,15419.21,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2005,,15813.97,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2006,,16372.16,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2007,,15976.05,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2008,,15609.78,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2009,,16750.67,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2010,,18117.00,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2011,,17860.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2012,,19684.11,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2013,,18998.78,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2014,,19488.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2015,,23732.59,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2016,,24217.62,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2017,,24337.68,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2018,,24558.94,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2019,,26615.95,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2020,,28970.99,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2021,,28771.29,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW67,Single person without children earning 67% of the average earning,US,United States,2022,,32315.26,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2000,,17070.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2001,,17251.44,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2002,,17568.69,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2003,,18175.54,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2004,,18384.13,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2005,,19084.84,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2006,,19571.00,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2007,,20042.81,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2008,,20490.70,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2009,,21307.39,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2010,,21606.52,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2011,,22135.70,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2012,,22587.87,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2013,,23136.24,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2014,,23524.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2015,,24013.34,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2016,,25516.82,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2017,,25938.62,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2018,,26427.15,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2019,,27026.37,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2020,,27689.26,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2021,,28285.74,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,AT,Austria,2022,,30229.06,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,BE,Belgium,2000,,15344.30,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,BE,Belgium,2001,,15913.99,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,BE,Belgium,2002,,16580.61,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,BE,Belgium,2003,,16963.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,P1_NCH_AW80,Single person without children earning 80% of the average earning,BE,Belgium,2004,,17509.44,,,
